x,y,r,E_x,E_y,E_z,E,phi
81,50,31.0,0.00022870697375982772,2.02632211767197e-05,2.026270212742028e-05,0.00023049523872813459,0.0036053709271169003
81,51,31.016124838541646,0.0002273497550698961,2.5040593335231252e-05,2.009169810696424e-05,0.00022960535441871464,0.003582701573203663
81,52,31.064449134018133,0.00022558922158581025,2.973535619045487e-05,1.990198464921493e-05,0.00022840923207358016,0.0035552897404464378
81,53,31.144823004794873,0.00022343487560667397,3.432239573493163e-05,1.9694038326728515e-05,0.00022691193364821025,0.0035232308608227534
81,54,31.25699921617557,0.0002209001428577584,3.877795823188212e-05,1.9468348289531246e-05,0.0002251213444885539,0.0034866449489765745
81,55,31.400636936215164,0.00021800200925231497,4.308020572728246e-05,1.9225415565998164e-05,0.0002230479696550424,0.003445674944358989
81,56,31.575306807693888,0.00021476054756366112,4.720968112781744e-05,1.8965752358999664e-05,0.00022070465909123136,0.0034004845375220096
81,57,31.78049716414141,0.0002111983630789893,5.114966465092751e-05,1.8689881338099842e-05,0.0002181062778224854,0.0033512555821033543
81,58,32.01562118716424,0.00020733999035523376,5.4886411734167244e-05,1.839833492870823e-05,0.00021526933948361036,0.0032981852082201546
81,59,32.28002478313795,0.00020321127339476388,5.840927082806607e-05,1.809165459912927e-05,0.00021221162201802716,0.0032414827586350198
81,60,32.57299494980466,0.00019883875920400046,6.171068706654426e-05,1.7770390146292945e-05,0.00020895178349553012,0.0031813666665640224
81,61,32.89376840679705,0.0001942491303491699,6.4786103986814e-05,1.743509898114782e-05,0.00020550899393379722,0.0031180613845019313
81,62,33.24154027718932,0.00018946869647893847,6.76337798836879e-05,1.7086345414501396e-05,0.00020190259613587664,0.0030517944585903944
81,63,33.61547262794322,0.00018452295856540772,7.02545379165755e-05,1.672469994426994e-05,0.0001981518052499865,0.0029827938247345555
81,64,34.0147027033899,0.00017943625347037863,7.265146984877747e-05,1.6350738544947466e-05,0.0001942754533687646,0.0029112853827572434
81,65,34.438350715445125,0.00017423148088088303,7.482961255760945e-05,1.5965041960181803e-05,0.00019029178229828478,0.0028374908850370005
81,66,34.88552708502482,0.00016892991001717377,7.679561457405414e-05,1.556819499932841e-05,0.00018621828484806268,0.0027616261576420245
81,67,35.35533905932738,0.0001635510599693568,7.855740728409354e-05,1.5160785838782458e-05,0.0001820715927418347,0.0026838996558888923
81,68,35.84689665786984,0.00015811264509487896,8.012389242026299e-05,1.4743405328933399e-05,0.000177867407571388,0.0026045113430738375
81,69,36.359317925395686,0.00015263057552682559,8.150465440414788e-05,1.431664630759089e-05,0.00017362047009695098,0.0025236518710483663
