x,y,E_x,E_y,E_z
3,96,-0.0020887323908057418,0.00208869423567026,2.184249487860619e-06
3,97,-0.0013930852466400932,0.0020975883806168914,1.2734278172872246e-06
3,98,-0.0006983785785424659,0.002107979088953001,7.303219803403947e-07
3,99,-0.0,0.002107210226607152,-0.0
4,0,-0.0,-0.002807970717934861,-0.0
4,1,-0.0006938314008804833,-0.002807336790504963,7.845457793466144e-07
4,2,-0.0013847645256944265,-0.002795093231591157,1.6784080414250502e-06
4,3,-0.0020751246417433328,-0.0027816214481933776,2.3465564286482415e-06
4,4,-0.0027568577678664507,-0.0027568132810731096,3.3396072559935264e-06
4,5,-0.003437483210164895,-0.0027308915669535753,3.887571328572287e-06
4,6,-0.004103954504119224,-0.002694172076437671,4.966950445639204e-06
4,7,-0.00476885600727013,-0.00265651653203486,5.394402822841635e-06
4,8,-0.005414405649105397,-0.002608851604519199,6.544887876373806e-06
4,9,-0.006058022394754493,-0.002560471871075677,6.855030311369789e-06
4,10,-0.006677537358500211,-0.0025030980763269973,8.059452767831404e-06
4,11,-0.007294871010360655,-0.002445250440684948,8.25897591456154e-06
4,12,-0.007883906089690357,-0.0023796214454078427,9.498674306929883e-06
4,13,-0.008470629172031419,-0.0023137526136288583,9.597596323789037e-06
4,14,-0.009025499225382464,-0.0022414770362014225,1.0852899541360234e-05
4,15,-0.009578034047405285,-0.0021691619455851477,1.086427673554699e-05
4,16,-0.010095874093128447,-0.002091936186880222,1.2115009890501655e-05
4,17,-0.010611440145836475,-0.002014813404033613,1.2054519078083525e-05
4,18,-0.01109023173967496,-0.0019343531500222617,1.328052308102387e-05
4,19,-0.011566861238663649,-0.001854061317594427,1.3165923379066663e-05
